ID	phenotype
person_130	-1.1506368006566796
person_131	-0.2483833054819137
person_132	-0.9027535259815458
person_133	0.5145212758998137
person_134	0.5487819285621317
person_135	0.4561779616482624
person_136	0.09214065712210143
person_137	0.7140658813148942
person_138	-0.2255140494915891
person_139	0.17518517734278075
person_140	-0.49175932922675886
person_141	1.148346657778146
person_142	0.8163057496316332
person_143	-0.5146056214933876
person_144	0.7080749566892148
person_145	1.0373097090311456
person_146	0.1557412173311335
person_147	1.5155301446237284
person_148	2.577208582692912
person_149	0.5480472487131612
person_150	0.13451783952038682
person_151	1.0422584526413896
person_152	-0.022146489878375544
person_153	-0.21106064294277552
person_154	-0.6334107051481863
person_155	-0.31494780838308856
person_156	-0.09750401929230298
person_157	-0.35697815710952246
person_158	0.25254994341432196
person_159	-0.6727181226916392
person_160	-0.7760164633131575
person_161	0.6269325567257222
person_162	-0.30745482124044216
person_163	-0.6813090504164582
person_164	2.406491130366939
person_165	0.34907974994066215
person_166	1.571409608902378
person_167	0.6981317557836813
person_168	1.346269125491205
person_169	0.8599040075284908
person_170	-1.551283886147369
person_171	0.7004984964168497
person_172	-0.20071562234879975
person_173	1.4806633287630182
person_174	-0.8517919338062017
person_175	-0.8891151399057263
person_176	0.07515182971631497
person_177	-0.2621998592866082
person_178	0.13425522520255181
person_179	-0.8943691488658067
person_180	0.8171512293601594
person_181	1.0682118534803893
person_182	-0.6831776142425969
person_183	0.23798029265556422
person_184	-0.8182605297470819
person_185	1.1760514119743004
person_186	-1.4535165023706489
person_187	0.00880134008748328
person_188	1.6066510686925282
person_189	0.5078746018477585
person_190	1.9345207470347623
person_191	2.043876547284522
person_192	0.8640555178117362
person_193	0.6281723833755211
person_194	-0.9550887845187391
person_195	-0.7987496669946771
person_196	0.8987618539672779
person_197	-0.09218836697934418
person_198	-0.560989881086383
person_199	-0.3185531319008131
person_200	-1.0295644050012331
person_201	0.9378747514103962
person_202	0.1509149800161186
person_203	-0.8692397702778167
person_204	-0.15829855630822265
person_205	-3.035641062557519
person_206	-1.2889648944834189
person_207	-0.2211754192613928
person_208	0.30877334868397077
person_209	0.5944752221058827
person_210	-0.7491725489794646
person_211	-1.2345027483388717
person_212	-0.47979532412847675
person_213	-0.6285906374458943
person_214	-0.12635199644427353
person_215	0.020874808986549784
person_216	-0.543921256633614
person_217	-1.8760937876827435
person_218	0.5077311879491635
person_219	0.4876381780846592
person_220	-1.6255429925251934
person_221	1.6816929156941152
person_222	-0.24698411906745876
person_223	0.09015763865769136
person_224	-0.546493307326493
person_225	0.33654859799140313
person_226	-1.4446351787023355
person_227	0.3588653527173701
person_228	-0.28087371597623073
person_229	0.38285066000549806
person_230	-0.2817535451679085
person_231	0.9400089145706889
person_232	-0.4580504892886843
person_233	-1.4480352885094836
person_234	-0.061367193304587925
person_235	-1.253578107029198
person_236	1.550815721345622
person_237	-0.5084054167106388
person_238	-1.1405312803931416
person_239	0.1347755833985604
person_240	-1.363562411068656
person_241	0.037627941440117225
person_242	0.6601310512345245
person_243	1.7393667397356523
person_244	0.3640390667802605
person_245	-1.2685280971845219
person_246	0.030630272985036337
person_247	-1.0389130914736484
person_248	-0.1539233760190394
person_249	-0.9399215329860494
person_250	2.2661019884384697
person_251	-0.2752686084337508
person_252	-0.18563820506321607
person_253	-0.19040447420222525
person_254	-0.8390970594322428
person_255	1.8858920599954616
person_256	-0.9249786950052783
person_257	0.733790958359423
person_258	0.12392749687399982
person_259	-0.6281358597113817
person_260	0.5406753799768035
person_261	1.1682560528075228
person_262	1.3127376910736726
person_263	0.14556950049382286
person_264	0.4187436115958613
person_265	0.3470240200088489
person_266	-0.9970514428627426
person_267	0.9922891791542412
person_268	0.5048410179127227
person_269	1.3287723837921346
person_270	0.5646840435388452
person_271	1.2425200140267563
person_272	-1.4348771100973918
person_273	-2.1100814175191105
person_274	2.565147441549124
person_275	-0.7379847263230382
person_276	0.28019920201274406
person_277	0.05411499522394048
person_278	-1.2233697665281364
person_279	0.5899065730375189
person_280	-1.5465228080113622
person_281	-0.8197457228793705
person_282	1.313125888151058
person_283	-0.3274994031568387
person_284	1.3517394159519562
person_285	-0.08424286301217675
person_286	-0.3895101662864205
person_287	0.06427668845814447
person_288	0.4672605435907837
person_289	-0.16149138897417348
person_290	-0.47053060705898947
person_291	0.9695654838459468
person_292	0.03511224265535386
person_293	1.029828168743199
person_294	1.119726245063098
person_295	-0.1744715361320878
person_296	-0.2711356523080981
person_297	-0.45539159693976866
person_298	-0.6340657921117377
person_299	0.6918651024011451
person_300	-0.4396473382544726
person_301	2.438940408389251
person_302	0.43930846998785494
person_303	0.9302580019568844
person_304	-0.3678265369403987
person_305	0.3637383707552234
person_306	-0.9727880350241914
person_307	-0.508219063176883
person_308	-0.8922325610132522
person_309	-0.4697873223788609
person_310	-2.355645337091445
person_311	1.4961397471945355
person_312	-0.4775720334175633
person_313	-0.6081532345203536
person_314	0.18575379610478931
person_315	-0.7556805426141586
person_316	0.780018428151328
person_317	-0.3627629645469634
person_318	-0.9527011881169248
person_319	1.3965904109757783
person_320	-0.706895808101546
person_321	-0.48240979595298805
person_322	1.4752180995284596
person_323	-1.772222275287272
person_324	-1.130851482480515
person_325	0.6585542491765666
person_326	2.3536182777925587
person_327	0.5686390351850685
person_328	-1.0051631712981859
person_329	1.3009877170502093
person_330	0.5054638952799845
person_331	-0.01594087840010796
person_332	0.23303981129445506
person_333	0.5005842664972779
person_334	0.49806683064196067
person_335	0.3662837088871759
person_336	-1.1355067941791006
person_337	0.4880495544270037
person_338	0.12326967781013107
person_339	-0.33186783286234217
person_340	-1.1103780122416804
person_341	-1.9223435097824966
person_342	-0.5369260841170431
person_343	1.229582351711075
person_344	0.6330812784541773
person_345	-0.47427990954496635
person_346	-0.9048428746087283
person_347	-0.5704458269100278
person_348	-1.0500817786942973
person_349	0.8414607714361387
person_350	1.5984134451292937
person_351	-1.0779613346430752
person_352	-0.11447652760162588
person_353	-1.0010144139203
person_354	1.0801279472693197
person_355	-0.7262402693916562
person_356	0.5161225456697103
person_357	0.2750856943591544
person_358	-0.33049426946621385
person_359	-0.3595237368607083
person_360	-1.3229102071003147
person_361	-0.49003677030853265
person_362	1.5564515226219549
person_363	1.7956258847739581
person_364	1.862844265250515
person_365	-0.49111506051753756
person_366	-0.8892673670860618
person_367	0.7838498404990646
person_368	-0.1722191283311955
person_369	0.040976006884703695
person_370	0.6905382849456976
person_371	0.1183800064615869
person_372	0.5064850114321516
person_373	-0.28160989194171016
person_374	-1.0059557231425003
person_375	0.07373644952834832
person_376	-0.5449146765867694
person_377	-2.2100175838389853
person_378	-0.4018367135274548
person_379	-0.28499111949590267
person_380	0.6637010288601997
person_381	0.3366918579717969
person_382	-0.18670704588411685
person_383	-0.4954193588549588
person_384	-0.5058072973155566
person_385	-0.9864606338825419
person_386	-0.07524319828064152
person_387	-2.2281015888204165
person_388	-0.3471034508933447
person_389	-0.4014491943607835
person_390	0.06417781651293558
person_391	-0.6695500354884448
person_392	1.4922528587787613
person_393	-0.5536862402619083
person_394	-0.8531834654791747
person_395	0.7875789652158738
person_396	0.23768103902589233
person_397	-0.28739586414680274
person_398	-0.2002224822254284
person_399	-0.0037296855200274234
person_400	1.406967981155535
person_401	1.0764819056217982
person_402	0.2164487922756751
person_403	1.0675298923629675
person_404	-1.7041110690842982
person_405	-0.2992407815600315
person_406	0.16260918565625376
person_407	0.5620032161872642
person_408	0.4865402109291088
person_409	0.4170643942563038
person_410	-1.356526297590055
person_411	0.560479232484863
person_412	-0.2655222364593879
person_413	0.2476261565298915
person_414	0.6251208173209524
person_415	0.9320114632682593
person_416	-0.19310850530433407
person_417	1.2090270005135302
person_418	-0.838638845871282
person_419	0.14813033083020224
person_420	-0.10878467376746437
person_421	0.028548646587800732
person_422	1.4347550495792936
person_423	0.19262430616631349
person_424	-0.10551927417515168
person_425	1.123902296463007
person_426	-1.0570297521701006
person_427	-0.7233731788811861
person_428	-0.03669936738933684
person_429	0.9455475649696061
person_430	1.3415824326212074
person_431	-1.0862239421786941
person_432	0.044395961899203314
person_433	-0.4302985187133998
person_434	-1.4903972756869859
person_435	-2.9156866271360053
person_436	0.7826101322219123
person_437	0.512177950007974
person_438	-0.30148473792240066
person_439	-1.7346168466445455
person_440	0.8162971542387701
person_441	-0.3357658498371977
person_442	0.12740975869637666
person_443	0.12666591633839974
person_444	0.059998618051716725
person_445	-0.7913822295971775
person_446	1.3550615925501293
person_447	0.32580622543839194
person_448	-0.77390275774184
person_449	0.437161042657427
person_450	-1.3469376238495159
person_451	-0.7535680574919205
person_452	1.4728948410175613
person_453	1.0500715751670786
person_454	0.3439365911748184
person_455	-1.235040473704002
person_456	-1.0645840025298317
person_457	0.11220631885305397
person_458	-1.031260998955294
person_459	0.20564731535145395
person_460	-0.11100145603396848
person_461	0.26149937208157853
person_462	-0.7633616342236907
person_463	-0.8055371714445583
person_464	-0.033928748499495044
person_465	1.4534634307073941
person_466	-0.2083601488159183
person_467	0.016932821522866192
person_468	-0.25168424336295836
person_469	1.021362613790817
person_470	0.5071292574460835
person_471	-0.7458400753077281
person_472	-0.3653833218701235
person_473	1.3776074130056999
person_474	0.238927419354401
person_475	0.4044690621967272
person_476	2.864043156096317
person_477	-0.7050053948401632
person_478	-0.2199667963662304
person_479	0.396497015604064
person_480	-1.3665699723327283
person_481	0.3344907011628395
person_482	-1.3369038177386336
person_483	-0.03511956002973793
person_484	0.8950578551564203
person_485	-0.1496329879846188
person_486	-1.1903846886124003
person_487	0.3500107702254828
person_488	0.10980969799938355
person_489	0.3014459082291057
person_490	-0.7103926054277567
person_491	-0.9064810010589123
person_492	1.0307839630391915
person_493	-0.2971790655661127
person_494	-1.2147412283124768
person_495	0.33100512987599623
person_496	0.8686543328058074
person_497	1.565312755699462
person_498	0.4327377583214078
person_499	-0.2045198984958469
person_500	0.5325541771345834
person_501	1.2249511693861357
person_502	0.6579632668396838
person_503	0.25458115952461247
person_504	0.10526242703132165
person_505	2.2753844187637093
person_506	0.5693609535948292
person_507	1.6832857516498887
person_508	-0.30696757599948266
person_509	0.28703794783748543
person_510	-0.4986785252101742
person_511	0.7601126895130675
person_512	0.9372626697026633
person_513	-0.999919544803403
person_514	-0.6502649871595232
person_515	-0.6874321191741566
person_516	-0.5190826839088272
person_517	0.3950841072764472
person_518	-0.9325983193732718
person_519	-1.7250868052392287
person_520	-1.9906700520473117
person_521	-0.8678495663415264
person_522	1.18582303992873
person_523	0.10505467883768378
person_524	-0.5030506689985321
person_525	-0.8221791911964798
person_526	-0.18447313101873256
person_527	1.6805939374052952
person_528	1.576138291742021
person_529	-1.0074855094236677
person_530	0.9702032444516453
person_531	0.9057434943079468
person_532	-0.5301286425529502
person_533	1.5520119526024887
person_534	-1.7918753027800756
person_535	1.4065032922779281
person_536	0.3552746082998589
person_537	-1.374025467637896
person_538	-0.027709787667740918
person_539	-0.6237224969948901
person_540	-0.022144465118394765
person_541	-0.8816146094299279
person_542	-0.30403631103838263
person_543	0.6693517342275944
person_544	0.6148503981354855
person_545	0.6567894128853251
person_546	-0.4893177599878309
person_547	0.6628217429038069
person_548	0.8444978621703919
person_549	-0.47109551689950724
person_550	-1.4478116583453677
person_551	-0.26649554035820894
person_552	0.39963862439261955
person_553	-1.0676032662195818
person_554	0.43367692011649833
person_555	0.2172933379957516
person_556	-0.7172041022749014
person_557	-1.5691466014164026
person_558	1.9277783469519076
person_559	0.6462674007863226
person_560	0.3439201759911926
person_561	0.9846609991403796
person_562	0.7490189455073718
person_563	-1.6033510858338516
person_564	-1.5265755199871651
person_565	0.08714637218500126
person_566	0.5118430238473501
person_567	0.5461060339080758
person_568	-0.20429231279607926
person_569	-0.2184397275131323
person_570	-0.02267340224132261
person_571	0.8847270407283742
person_572	0.6675799245575288
person_573	-0.5834616664545637
person_574	-1.9802730713689736
person_575	-1.3720886281819233
person_576	-1.0343469358232789
person_577	-1.3626754363540703
person_578	1.236026935602162
person_579	-2.066794312407721
person_580	-0.5029232201456887
person_581	-0.5054020052676557
person_582	-1.3912545788370219
person_583	0.18974121395932048
person_584	1.4916347201576556
person_585	0.5188193018152897
person_586	0.012040379142159875
person_587	-0.36052452491959025
person_588	-0.14903334779737124
person_589	1.6634747734879887
person_590	-0.8982935012612285
person_591	0.7143639040598483
person_592	-1.0606517119978356
person_593	-0.9979858540095928
person_594	0.3537074501608918
person_595	1.7321662689707364
person_596	-0.17351682027792917
person_597	-0.04532641578831665
person_598	0.040982022209740745
person_599	1.2521369552204193
person_600	1.2338237461011576
person_601	1.0101750293212848
person_602	-0.9490231748303111
person_603	-0.6408764600165874
person_604	-0.38514316021997697
person_605	1.4097926904373554
person_606	0.03438625719107417
person_607	-0.6826265008593985
person_608	0.5870522675413836
person_609	-0.2363561720141043
person_610	0.7765841532275652
person_611	-0.793386140727855
person_612	-0.701604042513648
person_613	-1.026745482059256
person_614	0.9385937034427395
person_615	-0.4971498394091263
person_616	-0.12669767891972905
person_617	-1.7023243695932448
person_618	-0.6340117547563547
person_619	-0.695467247631099
person_620	0.7938410051504977
person_621	-0.05466053555087715
person_622	-0.7160318870323243
person_623	-0.9521293930151787
person_624	1.4672929757528597
person_625	0.009307909731060096
person_626	0.281210447562337
person_627	0.7213718430853479
person_628	0.3264581209942964
person_629	-0.30925058827391283
person_630	-1.4455801161385466
person_631	-0.8621748784426041
person_632	0.449114037039163
person_633	0.26131647632791405
person_634	-0.04163999207263351
person_635	-0.21454741673300018
person_636	1.4043564218723938
person_637	0.9673550991794855
person_638	0.5735990174473318
person_639	0.24827088535247263
person_640	-1.3892875824728326
person_641	-0.8113332473043805
person_642	-0.028897820370822832
person_643	1.3807139263141683
person_644	-0.4258073006930853
person_645	-0.7875285547448373
person_646	0.11177380090993547
person_647	2.545484665309517
person_648	0.8496997920198118
person_649	1.29029519373556
person_650	-2.3070220282026717
person_651	0.6430676611418198
person_652	-0.5426945892232639
person_653	-1.6393579789115842
person_654	-0.24654967312648432
person_655	2.2418953711507035
person_656	-0.23531983534798495
person_657	-1.7982656935217407
person_658	0.7788882890952222
person_659	-0.41913263676537893
person_660	-0.8431103056372232
person_661	-1.8519230473408508
person_662	-0.31832800528611604
person_663	-0.3086520736247258
person_664	0.250389986835431
person_665	-2.8196174061303125
person_666	-2.396969106685584
person_667	1.54884607732456
person_668	0.4511786633222609
person_669	-0.061524671141862615
person_670	3.171506957171303
person_671	-0.5696845610778478
person_672	-0.5572509535377462
person_673	-0.283015383543071
person_674	-0.1874422516250322
person_675	-1.0968624551012656
person_676	1.524540119301438
person_677	-0.2774193170149394
person_678	1.348808753060758
person_679	-1.6005708645956689
person_680	1.192064232768699
person_681	1.7672511380829694
person_682	-1.5053895164365274
person_683	0.5348426742749668
person_684	0.25740545299415124
person_685	-0.39628520250055427
person_686	1.2510673098777598
person_687	0.002197767615793443
person_688	-0.27158526494278795
person_689	-0.3605359686760865
person_690	1.1490212174560752
person_691	0.0014205673223838058
person_692	0.3616021014281811
person_693	0.8977964897853615
person_694	0.7779303379137307
person_695	0.4951780099322381
person_696	-1.850552225775684
person_697	1.7356394499250876
person_698	-0.8239625334480885
person_699	-0.08139050372071971
person_700	0.02315513119272678
person_701	1.4305144857737526
person_702	-0.6049722036747526
person_703	-2.0683538707342786
person_704	-0.09576431870105213
person_705	0.9015906127039133
person_706	-0.03124036472464966
person_707	-1.7885116264954455
person_708	-2.109245966602134
person_709	-0.6265148854046628
person_710	-0.8533336405301603
person_711	0.9952533774342779
person_712	-1.292219126136446
person_713	1.889934339408322
person_714	-1.1839170335118079
person_715	-1.0563273968248719
person_716	-0.23363068726540487
person_717	0.747153277983473
person_718	-0.4385961168388665
person_719	-0.8930197192396659
person_720	-0.4059829766483538
person_721	-0.779993603876878
person_722	0.5420729754592635
person_723	-0.20899264211436955
person_724	1.1139444435858996
person_725	0.7260928386869178
person_726	-0.5515228813426342
person_727	0.8454745932477219
person_728	1.7576178725121276
person_729	0.13871219553984282
person_730	1.0989474486464035
person_731	0.57441795306684
person_732	-0.45892122398678253
person_733	-0.2984488247495789
person_734	1.297994176083032
person_735	0.3865761516012538
person_736	-1.5996382980886399
person_737	-0.8727381661265561
person_738	-2.051173681548816
person_739	1.49825818479557
person_740	0.2591948479125152
person_741	1.5873946432312196
person_742	0.21789455220687853
person_743	0.3408727508704464
person_744	-0.010703508195256022
person_745	0.13638463660632263
person_746	-0.24009153303349784
person_747	0.33605042229188836
person_748	-1.743289382344002
person_749	-1.185150910335317
person_750	0.9280552836332835
person_751	0.9724123746663785
person_752	0.13348400938397012
person_753	-0.6240271853888555
person_754	-0.4245547280498065
person_755	1.4810756362129427
person_756	-0.03060045266879958
person_757	-1.9247817243689855
person_758	-0.13074599859070213
person_759	1.5743220287588564
person_760	1.0263870136141133
person_761	-0.7199192183299953
person_762	-0.1306243982322816
person_763	0.7671846019333458
person_764	-0.7475899433227767
person_765	2.5276582154636076
person_766	0.6262650475142998
person_767	-0.1373011533584985
person_768	-0.4814736463465298
person_769	-0.23209703664977688
person_770	-0.3593168750496649
person_771	1.047467713927632
person_772	0.5994072710422692
person_773	-0.26683316140315005
person_774	-1.7510812511975815
person_775	1.1089209756874594
person_776	0.35461656658715673
person_777	0.9838395276349259
person_778	0.7574001944671481
person_779	0.43841696535981517
person_780	-0.09984060121860099
person_781	1.0403078444836993
person_782	0.0028789063437489036
person_783	0.7335497667659406
person_784	-0.4537526087022105
person_785	-0.07191107008086327
person_786	0.0402535988466214
person_787	0.14501719507550104
person_788	0.19434389113304207
person_789	0.42924934931853936
person_790	-0.34597836823578487
person_791	-0.9131569064297403
person_792	1.6029392973564922
person_793	-0.11980687962618741
person_794	1.2745110630760998
person_795	0.6122222387449485
person_796	0.9402366903805405
person_797	0.5869149327785096
person_798	-0.993029540185469
person_799	-1.4559597910329758
person_800	-0.931845498343256
person_801	1.1123610393354426
person_802	1.9753374243044564
person_803	0.15160680776817786
person_804	-1.0310351091740884
person_805	-0.4913291070384587
person_806	0.23432125715070248
person_807	-2.108806373329325
person_808	1.0973723146954
person_809	0.4309233761648912
person_810	0.8956106534597178
person_811	-0.539629748990119
person_812	-0.7375772353435252
person_813	0.2936980737736908
person_814	0.648168296092979
person_815	-0.7655631512928154
person_816	-1.7451413208751883
person_817	-0.31701288812291345
person_818	-0.4848583009869422
person_819	0.26038069577198436
person_820	-0.7220392224869981
person_821	0.2829450105591839
person_822	0.18144144259850173
person_823	1.3002870630351646
person_824	-0.5846768850618527
person_825	-0.12699247559387508
person_826	0.9881624615976354
person_827	-0.5595893135836442
person_828	-0.306124480374195
person_829	0.8918162976809406
person_830	-0.7686738367878135
person_831	-0.6739148860746705
person_832	2.3654188924223902
person_833	0.6331693000962548
person_834	1.3256305990891912
person_835	0.8994009296889258
person_836	0.08684271640769611
person_837	0.7610871027029977
person_838	0.6567280984549259
person_839	-0.5092494489554856
person_840	0.7167351168021717
person_841	0.4254205546469494
person_842	0.5288254609992974
person_843	0.41581414946545164
person_844	-0.19864150546970252
person_845	1.91198714873676
person_846	-0.39011997824419997
person_847	-0.2787756117903368
person_848	-0.4486792532511928
person_849	0.8315009056384558
person_850	0.6250369201368666
person_851	0.48046947563000564
person_852	0.6996787365710584
person_853	0.003085877547514229
person_854	-0.36421419033118
person_855	-0.22567933342316582
person_856	-0.2624241802697747
person_857	1.2962320063072905
person_858	-1.1532729106115551
person_859	-0.238499378888343
person_860	-0.21957952103036174
person_861	-1.1989379420077284
person_862	1.6940122145729979
person_863	-0.8604766253431199
person_864	0.17299349843508513
person_865	-0.6621570166835867
person_866	0.7462286968521031
person_867	1.2159418580045505
person_868	-0.964589596068526
person_869	-0.9669086578893649
person_870	-0.9910633768681831
person_871	0.16330589093460904
person_872	1.148928693511346
person_873	-0.13207855700605992
person_874	-0.02319678339357108
person_875	0.6465845211316523
person_876	0.7936824573885276
person_877	0.7795232567694638
person_878	-0.49863957285547783
person_879	-0.5121959470152369
person_880	0.03994320038045424
person_881	-1.4975029977756775
person_882	-0.48267775707777155
person_883	-0.6503687783751936
person_884	0.47315393990369004
person_885	0.39237280751066467
person_886	1.4035182531068988
person_887	0.07724463654723884
person_888	1.4139029962002292
person_889	-2.9556403213696427
person_890	-0.3926281799144301
person_891	-0.1536984705218048
person_892	1.498120064756369
person_893	0.5007923822388718
person_894	-1.0261095394664101
person_895	0.45082647642747675
person_896	1.8634749557527777
person_897	-0.4045271212534328
person_898	-1.0269232700912618
person_899	-0.053343799453289646
person_900	1.5573533385683964
person_901	-1.0492262485812545
person_902	0.09129877305735574
person_903	-0.3768372113329339
person_904	1.067546872832936
person_905	-0.4472491593820904
person_906	0.0828990862645902
person_907	-0.7571881798276016
person_908	-1.7687484744269453
person_909	0.16730204715332217
person_910	-1.3617172566511453
person_911	0.08066167074285069
person_912	0.3093157284145205
person_913	1.5334532522314852
person_914	-0.4465287582651864
person_915	-0.4857878995916878
person_916	0.005649267239196558
person_917	-0.16219239846322842
person_918	-0.7271788360514997
person_919	0.48656690755478704
person_920	-0.20568503609912467
person_921	-1.1579143390888265
person_922	-1.310021243907175
person_923	-0.29633596186700445
person_924	-0.10399510070752024
person_925	-0.5519192519168096
person_926	-0.8588178266520267
person_927	-0.15439049123751394
person_928	0.5594834066403084
person_929	0.6563668258926563
person_930	-1.5674101897585484
person_931	-0.33994821118791757
person_932	0.7117606786071409
person_933	0.08221930132113774
person_934	-0.22995579729763346
person_935	0.06043998883465498
person_936	1.0763355527341076
person_937	0.4195106412439267
person_938	-0.8392751810256708
person_939	1.5908932562891234
person_940	0.22434218407732018
person_941	-0.9663698773651374
person_942	-0.21998529381851897
person_943	1.3826030222884365
person_944	0.09989246409747826
person_945	0.7455582148883522
person_946	0.8448986594526424
person_947	-0.49030687269449147
person_948	0.2547590997665442
person_949	0.6698111417241606
person_950	-0.47677202147054987
person_951	-0.20346720796645243
person_952	0.4217417407459322
person_953	-0.3279610661061869
person_954	0.2956804566121563
person_955	-0.12128970747952976
person_956	-0.3908995748149899
person_957	-0.21687001764844896
person_958	-0.537433031227143
person_959	1.2575980776394535
person_960	-0.8871178251648711
person_961	-0.5487187650689909
person_962	1.2659435568981083
person_963	1.212167765368191
person_964	-0.5034177416679927
person_965	2.394059283954752
person_966	2.429336833487782
person_967	-0.369340052802184
person_968	0.993700827382844
person_969	1.0514590620907096
person_970	0.39501965127094607
person_971	-0.6835807801161664
person_972	-0.35211003876905583
person_973	0.2859428975477109
person_974	-0.4548317795809676
person_975	-0.39150487074503953
person_976	-1.032178662355825
person_977	2.270436805542672
person_978	-2.408434136321894
person_979	-0.781601418285644
person_980	0.08901341051342558
person_981	0.5118801519980252
person_982	-2.383136853677865
person_983	1.9524168135297018
person_984	0.5652132561738245
person_985	-0.08703016782852445
person_986	0.15220027525218316
person_987	0.3069737803063564
person_988	0.743825984466791
person_989	-1.0956934373163276
person_990	0.679060514746011
person_991	-0.1849673758048518
person_992	0.47035113541346457
person_993	-1.412011549234214
person_994	0.9539835247301802
person_995	0.9069718560775442
person_996	0.09722068128441404
person_997	0.7209165398369137
person_998	0.8171722240694195
person_999	0.5381920934028502
person_1000	0.9347336983838647
person_1001	-1.5808752388377463
person_1002	-0.03853142861446771
person_1003	0.15777359314261968
person_1004	0.7810622097021765
person_1005	0.2755806458977194
person_1006	-0.575669609528234
person_1007	-0.4395251012711642
person_1008	0.2698682258410155
person_1009	1.672809282347767
person_1010	-1.5611210059484946
person_1011	-0.6104610392927856
person_1012	0.413403161258516
person_1013	1.5173292194055958
person_1014	0.4029157786164081
person_1015	0.9215956715966491
person_1016	-1.0495426227935414
person_1017	0.5330823118711145
person_1018	0.23883815444164774
person_1019	0.004305753353563792
person_1020	-0.43436921387310834
person_1021	-0.8660112463714122
person_1022	-0.46632262629938714
person_1023	1.2792663077246633
person_1024	1.112739561894573
person_1025	0.4532667295798935
person_1026	-0.9545364838037048
person_1027	-1.3756234399506617
person_1028	-0.6748044507530288
person_1029	-0.3882415280256026
person_1030	-0.6421746709400977
person_1031	-0.383487505962962
person_1032	-0.19204804357115401
person_1033	0.6988981574490508
person_1034	-1.7064136882806538
person_1035	0.2564313287249511
person_1036	0.3919097688186259
person_1037	1.3183628380855685
person_1038	-0.6653377307577192
person_1039	0.08909190646999475
person_1040	-1.9052968311726215
person_1041	-0.14478321228212176
person_1042	-1.0433294892478175
